AccX [mg],AccY,AccZ,Ground Truth
356,1057,251,0
496,899,435,0
563,1095,361,0
377,995,-6,0
274,840,-443,0
364,1018,-348,0
387,914,-381,0
324,783,-546,0
231,692,-439,0
174,573,-463,0
118,621,-482,0
84,727,-534,0
31,839,-437,0
15,842,-510,0
-60,978,-519,0
-56,933,-553,0
-60,1012,-643,0
-9,942,-651,0
56,986,-643,0
111,736,-650,0
173,841,-671,0
183,670,-647,0
223,703,-658,0
274,790,-653,0
317,631,-590,0
299,642,-621,0
215,565,-640,0
208,658,-713,0
187,655,-709,0
197,693,-739,0
229,643,-665,0
192,715,-645,0
217,636,-650,0
188,695,-701,0
150,673,-730,0
134,622,-742,0
119,574,-797,0
185,641,-776,0
259,630,-737,0
269,609,-684,0
247,567,-651,0
236,582,-728,0
232,583,-817,0
206,584,-799,0
153,527,-793,0
125,559,-732,0
163,549,-740,0
166,511,-787,0
97,580,-819,0
81,550,-831,0
62,605,-770,0
43,586,-799,0
64,525,-778,0
61,523,-766,0
73,561,-770,0
103,538,-796,0
151,508,-819,0
199,515,-799,0
218,494,-790,0
227,516,-776,0
233,518,-831,0
253,545,-832,0
280,512,-776,0
234,540,-804,0
200,524,-768,0
192,538,-791,0
191,537,-789,0
205,548,-780,0
185,555,-785,0
228,529,-780,0
205,549,-786,0
183,577,-754,0
184,619,-728,0
214,606,-711,0
261,665,-659,0
298,684,-644,0
342,794,-668,0
307,811,-592,0
195,1045,-473,0
30,963,-511,0
-112,1025,-434,0
-120,1060,-432,0
-114,803,-349,0
-31,816,-391,0
54,914,-260,0
114,790,-215,0
204,785,-252,0
319,937,-252,0
359,896,-321,0
450,1227,-126,0
325,833,-176,0
261,806,-184,0
227,962,-157,0
211,985,-92,0
212,879,-28,0
214,828,-29,0
220,905,-44,0
280,920,-79,0
345,1077,-209,0
370,1134,-166,0
336,1041,-168,0
218,955,-159,0
115,899,-116,0
63,830,-136,0
78,883,-179,0
112,1019,-172,0
118,931,-197,0
150,910,-229,0
143,920,-232,0
125,906,-203,0
124,922,-186,0
124,934,-177,0
109,921,-193,0
100,940,-208,0
78,941,-190,0
58,949,-196,0
64,997,-192,0
64,984,-195,0
47,961,-206,0
42,965,-205,0
42,921,-239,0
35,923,-235,0
41,941,-225,0
53,921,-231,0
57,889,-221,0
67,890,-231,0
82,890,-219,0
98,903,-220,0
107,913,-213,0
88,928,-203,0
77,940,-203,0
45,947,-180,0
17,976,-188,0
-12,958,-189,0
-20,996,-188,0
-42,978,-212,0
-50,988,-224,0
-30,999,-213,0
-1,998,-213,0
31,1008,-212,0
82,1020,-201,0
141,1015,-188,0
176,987,-177,0
173,928,-161,0
156,869,-148,0
143,886,-177,0
140,899,-218,0
138,921,-231,0
122,936,-251,0
111,942,-252,0
106,928,-257,0
110,927,-261,0
111,930,-256,0
116,921,-261,0
112,904,-254,0
104,907,-253,0
101,900,-265,0
101,909,-259,0
104,923,-269,0
114,937,-279,0
128,956,-276,0
138,967,-289,0
137,969,-294,0
108,937,-278,0
78,930,-266,0
56,913,-252,0
45,921,-256,0
43,919,-264,0
41,935,-263,0
48,942,-274,0
55,940,-266,0
66,937,-257,0
74,931,-255,0
84,925,-263,0
86,925,-264,0
76,920,-261,0
67,925,-265,0
63,938,-267,0
64,952,-277,0
67,960,-287,0
64,959,-274,0
53,946,-270,0
45,934,-273,0
43,922,-263,0
34,936,-276,0
11,944,-274,0
-20,918,-289,0
0,887,-310,0
28,893,-304,0
59,922,-288,0
94,957,-264,0
102,948,-250,0
91,945,-253,0
77,920,-244,0
69,928,-231,0
63,940,-225,0
68,958,-228,0
79,973,-238,0
98,984,-249,0
96,944,-252,0
81,929,-256,0
68,934,-255,0
65,935,-259,0
76,936,-259,0
81,920,-267,0
81,937,-275,0
85,940,-270,0
84,934,-271,0
71,921,-266,0
57,927,-258,0
53,946,-254,0
43,928,-250,0
41,918,-242,0
38,919,-236,0
37,925,-245,0
44,928,-242,0
55,945,-244,0
61,950,-242,0
68,951,-237,0
75,943,-226,0
76,925,-218,0
73,927,-218,0
71,938,-234,0
69,945,-253,0
66,955,-260,0
65,956,-247,0
74,952,-243,0
88,949,-236,0
103,947,-232,0
104,938,-238,0
89,920,-236,0
68,923,-229,0
46,923,-232,0
34,933,-234,0
33,953,-236,0
36,957,-241,0
42,948,-233,0
47,952,-231,0
48,936,-236,0
47,937,-244,0
49,941,-244,0
54,942,-252,0
60,940,-257,0
64,935,-252,0
65,932,-254,0
68,928,-255,0
67,934,-251,0
68,930,-259,0
60,920,-259,0
45,922,-263,0
37,925,-266,0
39,934,-271,0
48,942,-275,0
58,946,-268,0
90,985,-265,0
108,958,-255,0
113,938,-249,0
109,935,-253,0
82,908,-273,0
39,894,-285,0
-5,903,-299,0
-41,932,-311,0
-51,955,-317,0
-70,933,-315,0
-85,945,-330,0
-98,933,-350,0
-87,956,-355,0
-76,954,-357,0
-64,953,-364,0
-50,927,-351,0
-36,905,-341,0
-33,876,-325,0
-42,858,-323,0
-58,842,-318,0
-77,850,-336,0
-84,863,-359,0
-101,868,-361,0
-116,924,-378,0
-88,978,-391,0
-56,948,-359,0
-23,984,-361,0
-7,930,-324,0
-11,889,-312,0
-29,881,-298,0
-36,909,-299,0
-37,909,-306,0
-37,912,-320,0
-50,894,-320,0
-63,905,-335,0
-59,916,-343,0
-36,961,-334,0
5,972,-313,0
33,955,-285,0
33,901,-275,0
-2,852,-267,0
-32,897,-264,0
-46,901,-270,0
-50,918,-277,0
-58,920,-285,0
-68,910,-292,0
-76,911,-301,0
-91,891,-302,0
-99,902,-312,0
-90,930,-331,0
-69,950,-339,0
-39,979,-342,0
-23,967,-333,0
-10,945,-327,0
-3,919,-316,0
0,913,-313,0
1,914,-316,0
-1,911,-321,0
-13,904,-322,0
-24,900,-332,0
-33,903,-334,0
-38,914,-336,0
-32,931,-340,0
-35,927,-334,0
-30,932,-332,0
-24,911,-328,0
-36,908,-324,0
-42,921,-332,0
-36,904,-326,0
-46,901,-325,0
-48,929,-336,0
-31,928,-333,0
-31,943,-335,0
-35,945,-322,0
-51,900,-318,0
-91,845,-320,0
-125,860,-343,0
-82,943,-350,0
-40,963,-357,0
-20,939,-335,0
-15,917,-319,0
0,916,-319,0
21,905,-302,0
31,915,-318,0
28,891,-324,0
5,886,-322,0
-21,886,-330,0
-47,877,-331,0
-70,878,-339,0
-108,881,-382,0
-176,857,-340,0
-199,718,-261,0
-169,718,-184,0
16,830,-265,0
97,811,-224,0
233,1068,-137,0
340,1331,66,0
396,1173,17,0
364,957,208,0
355,805,323,0
308,859,375,0
315,905,436,0
353,832,410,0
359,919,341,0
377,1259,339,0
284,932,576,0
287,806,566,0
187,732,769,0
37,730,843,0
-15,485,773,0
47,405,770,0
245,323,682,0
371,143,573,0
607,196,767,0
861,154,648,0
977,329,798,0
781,235,1136,0
563,283,910,0
465,174,825,0
404,231,743,0
556,172,935,0
484,41,1010,0
487,277,780,0
487,289,944,0
479,96,990,0
430,319,940,0
390,214,842,0
384,187,936,0
342,290,777,0
306,348,692,0
294,297,870,0
307,205,938,0
317,261,920,0
361,371,868,0
374,353,836,0
373,344,857,0
356,298,795,0
382,211,774,0
420,211,877,0
404,278,903,0
389,288,831,0
405,369,776,0
405,555,726,0
529,702,754,0
512,643,718,0
499,341,662,0
558,107,579,0
574,-6,855,0
460,140,847,0
439,-72,815,0
475,27,815,0
535,181,823,0
532,145,732,0
521,63,729,0
681,197,795,0
740,294,903,0
668,179,871,0
630,138,859,0
587,109,846,0
607,174,818,0
638,198,777,0
623,490,772,0
648,335,694,0
732,270,697,0
726,401,720,0
684,394,690,0
595,431,668,0
544,382,686,0
448,408,704,0
227,588,709,0
-102,660,748,0
-189,667,977,0
67,535,1074,0
164,248,980,0
304,99,937,0
505,284,936,0
530,288,778,0
515,248,618,0
571,740,714,0
572,500,804,0
386,547,810,0
312,408,916,0
309,379,831,0
375,345,730,0
518,338,730,0
683,497,743,0
814,431,612,0
822,404,596,0
749,357,656,0
588,109,683,0
447,310,744,0
423,363,762,0
400,277,832,0
342,266,883,0
369,448,1038,0
353,327,948,0
277,265,866,0
292,376,905,0
352,386,870,0
310,359,841,0
343,462,836,0
371,492,853,0
284,337,860,0
330,420,845,0
337,427,845,0
324,369,839,0
333,501,800,0
280,461,772,0
368,637,783,0
413,657,819,0
360,516,819,0
394,707,740,0
465,919,691,0
358,913,691,0
331,978,521,0
290,967,477,0
198,932,432,0
122,657,461,0
37,622,551,0
-86,328,639,0
-72,273,760,0
-153,269,889,0
-124,202,1104,0
-144,300,1096,0
-159,202,1001,0
-133,282,958,0
-120,233,959,0
-155,207,974,0
-182,96,1011,0
-262,171,960,0
-291,112,875,0
-153,430,923,0
-131,501,814,0
35,455,640,0
360,1054,807,0
952,938,1315,0
579,818,725,0
41,774,566,0
-30,849,426,0
-197,874,136,0
-266,908,111,0
-227,1122,172,0
-224,882,346,0
-113,689,372,0
-39,815,317,0
78,954,188,0
110,1039,743,0
-171,919,319,0
-257,1135,56,0
-347,970,-11,0
-315,853,25,0
-204,845,-3,0
-117,823,252,0
-53,792,121,0
-7,825,145,0
10,814,-148,0
-34,766,-446,0
-117,739,-601,0
-115,640,-839,0
-124,428,-963,0
-149,227,-1070,0
-148,78,-1241,0
-123,111,-1150,0
-56,146,-998,0
-35,134,-944,0
36,299,-918,0
180,372,-952,0
298,287,-1072,0
283,269,-1035,0
282,217,-1053,0
265,158,-1025,0
339,266,-868,0
363,292,-875,0
429,292,-862,0
372,366,-787,0
371,300,-842,0
395,434,-814,0
371,349,-895,0
365,417,-845,0
386,408,-850,0
413,433,-850,0
438,506,-797,0
482,314,-758,0
463,333,-644,0
379,306,-599,0
332,394,-618,0
247,312,-891,0
175,248,-1017,0
165,215,-1066,0
228,234,-986,0
386,236,-941,0
264,78,-1098,0
280,194,-886,0
325,232,-855,0
368,175,-851,0
393,162,-876,0
378,215,-890,0
383,146,-843,0
399,239,-910,0
429,292,-961,0
428,298,-873,0
450,456,-818,0
539,429,-830,0
540,433,-827,0
548,455,-807,0
429,564,-576,0
310,707,-598,0
132,739,-610,0
-5,628,-486,0
49,784,-293,0
248,1064,-347,0
393,862,-418,0
411,953,-73,0
331,835,-15,0
317,924,143,0
237,595,173,0
211,890,288,0
171,947,235,0
139,944,150,0
401,1167,245,0
483,898,349,0
360,723,304,0
392,852,165,0
330,767,147,0
338,897,238,0
309,908,258,0
322,1030,357,0
350,939,454,0
443,943,376,0
515,854,389,0
521,843,468,0
352,594,633,0
234,589,480,0
116,529,497,0
43,672,506,0
110,684,485,0
238,820,688,0
589,742,1124,0
393,673,879,0
429,570,797,0
471,358,603,0
555,491,599,0
627,743,567,0
702,624,739,0
707,586,645,0
507,666,535,0
276,942,498,0
25,1160,252,0
-87,989,205,0
-185,1005,219,0
-163,1133,105,0
-162,940,79,0
-165,950,-14,0
-73,1053,-122,0
-5,972,-109,0
0,880,-219,0
-2,730,-306,0
19,935,-396,0
62,961,-377,0
79,983,-383,0
93,911,-455,0
101,828,-596,0
105,886,-593,0
97,769,-601,0
32,612,-834,0
-46,608,-759,0
-68,461,-666,0
-141,563,-761,0
-131,474,-798,0
-170,535,-838,0
-241,561,-969,0
-233,386,-852,0
-237,352,-913,0
-278,322,-885,0
-258,282,-813,0
-334,174,-958,0
-347,336,-910,0
-369,389,-1136,0
-387,383,-1158,0
-283,470,-956,0
-233,419,-705,0
-273,356,-689,0
-339,422,-732,0
-353,470,-791,0
-320,519,-813,0
-275,510,-756,0
-264,512,-744,0
-270,550,-744,0
-260,578,-707,0
-254,608,-674,0
-248,623,-642,0
-240,665,-625,0
-239,670,-626,0
-263,697,-637,0
-288,745,-726,0
-290,760,-799,0
-251,704,-693,0
-277,678,-542,0
-318,790,-535,0
-324,802,-559,0
-290,804,-569,0
-288,772,-574,0
-311,734,-560,0
-332,691,-540,0
-365,667,-515,0
-402,666,-520,0
-430,659,-546,0
-447,645,-584,0
-457,624,-599,0
-461,611,-623,0
-471,606,-621,0
-466,627,-663,0
-443,655,-694,0
-396,724,-745,0
-373,808,-806,0
-276,796,-782,0
-236,702,-717,0
-234,654,-704,0
-241,598,-705,0
-246,564,-682,0
-256,528,-666,0
-296,505,-673,0
-350,554,-725,0
-390,587,-780,0
-398,606,-815,0
-385,683,-891,0
-349,741,-884,0
-326,683,-820,0
-305,668,-758,0
-298,662,-708,0
-293,630,-659,0
-297,620,-612,0
-335,673,-649,0
-308,634,-612,0
-309,571,-530,0
-347,641,-498,0
-414,658,-529,0
-448,722,-554,0
-443,809,-585,0
-378,892,-603,0
-335,834,-495,0
-331,797,-433,0
-354,789,-442,0
-376,769,-461,0
-377,753,-479,0
-383,720,-485,0
-380,744,-516,0
-360,744,-523,0
-328,759,-524,0
-304,775,-520,0
-296,758,-494,0
-305,759,-454,0
-336,767,-442,0
-370,782,-447,0
-402,795,-452,0
-423,795,-469,0
-438,793,-477,0
-456,776,-498,0
-523,776,-558,0
-519,824,-653,0
-422,734,-588,0
-392,675,-526,0
-399,722,-571,0
-373,701,-604,0
-340,696,-598,0
-346,704,-569,0
-342,678,-516,0
-365,650,-479,0
-395,663,-464,0
-413,669,-459,0
-420,664,-452,0
-430,699,-459,0
-441,695,-464,0
-461,711,-481,0
-477,755,-495,0
-466,764,-492,0
-522,787,-574,0
-482,915,-745,0
-342,759,-592,0
-259,622,-432,0
-308,745,-474,0
-325,772,-548,0
-303,738,-552,0
-323,730,-464,0
-387,692,-380,0
-454,681,-386,0
-494,730,-423,0
-508,747,-424,0
-498,767,-470,0
-459,778,-506,0
-427,751,-492,0
-428,775,-500,0
-441,820,-543,0
-397,868,-625,0
-332,839,-618,0
-299,744,-576,0
-322,729,-588,0
-335,680,-591,0
-338,609,-548,0
-381,622,-564,0
-423,675,-633,0
-400,670,-643,0
-369,629,-587,0
-367,635,-554,0
-393,608,-535,0
-419,625,-550,0
-428,686,-562,0
-411,741,-578,0
-383,789,-581,0
-367,779,-536,0
-357,759,-485,0
-365,750,-447,0
-393,732,-446,0
-446,775,-508,0
-447,803,-571,0
-399,765,-556,0
-388,785,-555,0
-379,758,-535,0
-360,693,-520,0
-354,647,-512,0
-382,655,-545,0
-400,681,-578,0
-396,688,-564,0
-392,688,-526,0
-402,705,-501,0
-418,707,-499,0
-430,709,-510,0
-433,707,-516,0
-423,713,-531,0
-421,715,-536,0
-423,740,-552,0
-419,743,-577,0
-395,761,-623,0
-375,765,-632,0
-344,703,-580,0
-346,661,-564,0
-364,636,-583,0
-377,635,-606,0
-372,619,-631,0
-376,603,-658,0
-387,607,-663,0
-401,606,-659,0
-411,618,-667,0
-414,632,-674,0
-405,642,-678,0
-397,675,-703,0
-380,700,-716,0
-369,667,-685,0
-375,651,-652,0
-391,635,-622,0
-419,617,-607,0
-437,643,-603,0
-448,655,-597,0
-449,663,-606,0
-451,692,-606,0
-418,656,-555,0
-418,625,-532,0
-424,666,-556,0
-422,677,-521,0
-420,666,-529,0
-433,657,-505,0
-454,655,-504,0
-478,674,-516,0
-487,699,-535,0
-484,722,-563,0
-458,745,-549,0
-442,784,-540,0
-422,806,-558,0
-434,794,-595,0
-443,713,-642,0
-466,615,-714,0
-464,545,-726,0
-444,458,-715,0
-429,421,-709,0
-415,430,-677,0
-408,453,-641,0
-403,484,-621,0
-393,534,-624,0
-387,616,-596,0
-380,693,-616,0
-397,736,-736,0
-385,763,-835,0
-367,733,-721,0
-347,632,-616,0
-366,589,-562,0
-409,637,-654,0
-409,653,-727,0
-375,641,-732,0
-337,642,-689,0
-331,674,-659,0
-328,694,-646,0
-303,692,-592,0
-278,685,-544,0
-260,685,-529,0
-269,720,-540,0
-283,758,-544,0
-294,781,-520,0
-303,761,-487,0
-335,724,-475,0
-366,726,-463,0
-395,722,-483,0
-421,691,-518,0
-435,709,-555,0
-434,730,-594,0
-418,742,-625,0
-406,734,-616,0
-404,705,-590,0
-420,693,-586,0
-438,682,-570,0
-442,689,-564,0
-444,682,-576,0
-439,696,-603,0
-422,709,-616,0
-411,684,-605,0
-410,669,-601,0
-417,667,-612,0
-420,692,-662,0
-361,675,-606,0
-311,678,-568,0
-294,736,-591,0
-258,793,-628,0
-196,846,-651,0
-135,842,-636,0
-99,793,-545,0
-93,779,-462,0
-106,790,-444,0
-125,800,-447,0
-160,825,-433,0
-202,837,-467,0
-237,816,-480,0
-273,788,-470,0
-314,785,-481,0
-352,780,-505,0
-365,752,-527,0
-363,741,-555,0
-354,759,-570,0
-330,765,-555,0
-304,772,-538,0
-275,785,-514,0
-261,787,-482,0
-257,804,-485,0
-255,849,-507,0
-240,865,-525,0
-257,869,-577,0
-307,878,-672,0
-341,812,-737,0
-374,696,-697,0
-401,538,-644,0
-458,480,-657,0
-498,474,-733,0
-513,461,-782,0
-470,403,-742,0
-446,391,-701,0
-460,425,-691,0
-466,468,-737,0
-458,513,-792,0
-412,559,-769,0
-390,579,-743,0
-386,596,-725,0
-388,622,-717,0
-400,686,-746,0
-427,721,-813,0
-425,779,-909,0
-295,681,-681,0
-243,572,-469,0
-279,649,-500,0
-289,663,-577,0
-265,651,-644,0
-250,643,-690,0
-269,635,-646,0
-288,637,-622,0
-296,629,-613,0
-297,640,-607,0
-274,680,-609,0
-244,716,-582,0
-211,755,-576,0
-202,747,-544,0
-246,759,-568,0
-279,758,-596,0
-329,735,-605,0
-427,785,-722,0
-426,865,-827,0
-343,660,-669,0
-353,618,-649,0
-381,663,-719,0
-353,629,-739,0
-300,568,-688,0
-273,568,-643,0
-292,522,-585,0
-341,480,-632,0
-378,492,-601,0
-378,450,-580,0
-429,514,-638,0
-426,545,-672,0
-442,608,-712,0
-448,643,-781,0
-460,662,-875,0
-401,676,-818,0
-331,611,-688,0
-343,584,-719,0
-296,612,-753,0
-277,577,-717,0
-295,435,-658,0
-287,494,-615,0
-383,438,-664,0
-399,388,-695,0
-422,424,-758,0
-418,489,-785,0
-411,562,-757,0
-420,571,-746,0
-405,598,-778,0
-410,639,-746,0
-427,634,-760,0
-430,648,-760,0
-476,648,-797,0
-532,648,-871,0
-458,559,-719,0
-435,457,-628,0
-493,478,-743,0
-524,528,-810,0
-479,475,-765,0
-452,428,-727,0
-479,419,-675,0
-493,474,-643,0
-473,524,-581,0
-462,589,-560,0
-473,663,-576,0
-529,715,-596,0
-545,763,-592,0
-508,755,-617,0
-444,746,-610,0
-415,732,-478,0
-403,667,-420,0
-431,644,-391,0
-380,762,-393,0
-351,742,-305,0
-311,687,-306,0
-355,689,-314,0
-403,664,-266,0
-489,672,-327,0
-648,821,-476,0
-540,880,-577,0
-579,760,-531,0
-537,1006,-587,0
-395,902,-383,0
-367,789,-401,0
-410,850,-334,0
-297,644,-305,0
-250,659,-397,0
-324,792,-496,0
-315,779,-494,0
-332,921,-462,0
-339,967,-531,0
-254,785,-562,0
-286,860,-571,0
-287,794,-595,0
-298,709,-619,0
-357,683,-623,0
-402,609,-559,0
-385,582,-567,0
-425,518,-619,0
-470,457,-638,0
-528,413,-631,0
-546,433,-622,0
-666,386,-561,0
-872,383,-464,0
-621,352,-564,0
-753,386,-616,0
-711,511,-650,0
-651,515,-729,0
-655,780,-953,0
-462,870,-1106,0
-298,698,-917,0
-134,460,-751,0
-210,774,-824,0
7,643,-660,0
-19,516,-711,0
13,444,-616,0
-76,504,-663,0
-108,406,-747,0
-178,481,-787,0
-212,522,-793,0
-256,488,-834,0
-238,478,-891,0
-219,506,-821,0
-156,510,-862,0
-108,509,-761,0
-65,591,-980,0
60,586,-1040,0
153,685,-943,0
167,813,-764,0
187,917,-703,0
210,876,-711,0
193,772,-591,0
183,659,-576,0
190,637,-555,0
223,625,-471,0
275,638,-539,0
310,648,-494,0
346,691,-453,0
388,660,-411,0
436,585,-452,0
474,585,-597,0
487,633,-832,0
454,587,-821,0
436,651,-671,0
445,643,-602,0
475,663,-581,0
502,639,-517,0
535,540,-480,0
558,557,-498,0
580,611,-459,0
595,614,-433,0
606,583,-487,0
605,558,-474,0
592,586,-450,0
613,553,-492,0
614,586,-532,0
610,626,-545,0
600,629,-566,0
584,633,-602,0
567,632,-593,0
549,638,-546,0
548,600,-546,0
556,603,-513,0
559,610,-465,0
566,591,-463,0
581,603,-436,0
599,618,-438,0
607,587,-448,0
597,602,-415,0
603,654,-399,0
621,650,-375,0
654,617,-348,0
677,591,-342,0
717,551,-368,0
716,534,-352,0
727,559,-335,0
734,574,-345,0
721,583,-325,0
730,589,-300,0
742,573,-282,0
758,569,-265,0
766,575,-252,0
769,577,-228,0
776,507,-227,0
784,515,-231,0
795,554,-214,0
788,543,-199,0
772,523,-192,0
768,539,-188,0
766,565,-186,0
764,578,-185,0
760,574,-187,0
760,570,-172,0
775,560,-163,0
778,583,-153,0
774,559,-159,0
771,542,-162,0
770,560,-156,0
771,553,-165,0
767,551,-179,0
766,563,-187,0
765,568,-175,0
780,571,-175,0
795,554,-172,0
794,553,-152,0
804,563,-153,0
811,554,-146,0
811,552,-124,0
800,545,-136,0
787,550,-143,0
783,541,-132,0
778,523,-141,0
779,526,-143,0
782,511,-122,0
789,494,-116,0
817,468,-117,0
850,451,-107,0
869,422,-115,0
864,407,-121,0
844,456,-128,0
887,516,-143,0
922,466,-134,0
952,398,-125,0
928,374,-118,0
881,428,-102,0
869,436,-95,0
833,442,-90,0
836,484,-99,0
827,521,-103,0
804,494,-123,0
765,512,-139,0
732,561,-130,0
715,599,-134,0
706,620,-126,0
685,593,-104,0
676,605,-127,0
690,676,-163,0
688,678,-183,0
648,680,-229,0
609,713,-272,0
591,723,-255,0
569,706,-228,0
591,724,-235,0
639,723,-277,0
648,781,-314,0
593,757,-325,0
570,741,-382,0
535,736,-426,0
515,728,-494,0
454,704,-611,0
357,704,-650,0
274,671,-693,0
217,621,-689,0
193,600,-722,0
180,624,-731,0
168,591,-720,0
178,592,-706,0
169,562,-702,0
139,553,-722,0
120,586,-716,0
72,618,-725,0
44,662,-724,0
18,674,-748,0
11,702,-771,0
18,713,-796,0
50,740,-813,0
103,731,-867,0
168,743,-901,0
202,697,-724,0
261,690,-632,0
261,650,-595,0
165,588,-599,0
61,674,-655,0
-24,677,-662,0
-78,658,-634,0
-107,676,-600,0
-141,676,-588,0
-168,720,-584,0
-182,765,-559,0
-196,774,-580,0
-208,785,-543,0
-198,779,-551,0
-209,798,-605,0
-136,954,-706,0
10,1104,-806,0
61,933,-648,0
60,654,-493,0
-13,556,-409,0
-52,669,-507,0
-127,813,-569,0
-93,907,-583,0
-94,931,-470,0
-111,872,-330,0
-107,818,-283,0
-96,833,-254,0
-121,837,-231,0
-158,954,-241,0
-192,1025,-198,0
-226,963,-190,0
-271,927,-227,0
-313,875,-218,0
-360,883,-183,0
-408,906,-214,0
-507,851,-240,0
-430,961,-272,0
-251,1171,-270,0
-48,1126,-256,0
79,963,-276,0
165,935,-303,0
90,768,-460,0
129,789,-557,0
80,772,-517,0
-12,800,-656,0
-78,765,-658,0
-254,719,-780,0
-279,838,-703,0
-245,608,-675,0
-248,451,-612,0
-260,515,-606,0
-303,584,-562,0
-341,628,-572,0
-388,635,-583,0
-455,654,-662,0
-509,652,-639,0
-565,703,-659,0
-587,697,-668,0
-507,664,-660,0
-444,623,-664,0
-396,556,-627,0
-388,554,-604,0
-377,614,-554,0
-344,601,-508,0
-347,607,-503,0
-390,630,-520,0
-389,628,-468,0
-402,634,-474,0
-424,647,-512,0
-446,649,-533,0
-448,690,-596,0
-458,738,-625,0
-456,743,-665,0
-473,805,-821,0
-370,806,-807,0
-278,802,-691,0
-194,833,-606,0
-131,696,-507,0
-163,641,-513,0
-254,637,-545,0
-304,593,-556,0
-334,561,-589,0
-368,589,-560,0
-401,631,-534,0
-434,668,-538,0
-451,696,-573,0
-448,721,-599,0
-429,794,-641,0
-419,790,-683,0
-456,791,-762,0
-464,882,-841,0
-362,777,-711,0
-334,679,-592,0
-351,680,-588,0
-336,665,-613,0
-297,611,-575,0
-284,585,-556,0
-286,608,-579,0
-287,605,-568,0
-280,598,-575,0
-296,580,-550,0
-336,639,-550,0
-367,653,-577,0
-379,664,-556,0
-376,673,-536,0
-432,707,-592,0
-470,737,-676,0
-460,774,-710,0
-359,798,-640,0
-301,784,-570,0
-246,902,-596,0
-163,860,-608,0
-139,744,-613,0
-192,667,-546,0
-252,637,-487,0
-301,651,-462,0
-357,669,-482,0
-396,696,-521,0
-410,748,-582,0
-396,784,-613,0
-387,744,-567,0
-406,729,-549,0
-418,718,-573,0
-409,683,-581,0
-422,683,-611,0
-443,737,-679,0
-409,715,-699,0
-384,701,-672,0
-365,675,-598,0
-381,630,-584,0
-417,683,-650,0
-410,687,-675,0
-379,679,-714,0
-342,635,-662,0
-328,549,-581,0
-360,558,-588,0
-399,573,-604,0
-414,600,-621,0
-423,639,-637,0
-412,680,-659,0
-400,692,-628,0
-389,687,-571,0
-392,707,-547,0
-391,731,-531,0
-378,746,-513,0
-409,726,-557,0
-418,723,-560,0
-416,689,-549,0
-407,679,-528,0
-398,741,-521,0
-348,777,-547,0
-274,860,-636,0
-225,837,-595,0
-219,770,-532,0
-259,732,-470,0
-292,678,-425,0
-322,676,-437,0
-370,716,-451,0
-372,735,-478,0
-364,758,-513,0
-371,808,-544,0
-366,802,-519,0
-422,831,-618,0
-443,976,-789,0
-330,901,-771,0
-246,746,-603,0
-251,742,-578,0
-231,790,-680,0
-160,744,-702,0
-127,629,-668,0
-141,638,-619,0
-163,671,-649,0
-123,667,-666,0
-99,649,-680,0
-115,689,-715,0
-120,749,-733,0
-152,779,-778,0
-155,788,-748,0
-171,627,-583,0
-247,581,-486,0
-379,649,-533,0
-409,719,-540,0
-382,764,-550,0
-359,826,-549,0
-380,784,-491,0
-379,734,-450,0
-398,772,-407,0
-422,758,-437,0
-445,787,-477,0
-408,862,-477,0
-367,969,-569,0
-366,1033,-709,0
-318,902,-718,0
-286,744,-631,0
-321,605,-560,0
-365,544,-525,0
-402,472,-506,0
-443,540,-547,0
-472,637,-589,0
-469,648,-650,0
-452,760,-681,0
-387,850,-600,0
-335,866,-478,0
-316,927,-437,0
-298,957,-419,0
-275,955,-419,0
-264,860,-419,0
-313,814,-481,0
-329,874,-561,0
-219,944,-584,0
-105,878,-437,0
-52,787,-338,0
-78,751,-370,0
-99,708,-393,0
-151,664,-380,0
-220,659,-402,0
-288,691,-416,0
-349,717,-381,0
-407,798,-375,0
-445,855,-367,0
-485,864,-412,0
-525,940,-505,0
-492,1057,-603,0
-497,958,-624,0
-507,1073,-715,0
-377,981,-627,0
-289,804,-542,0
-273,768,-509,0
-262,793,-530,0
-244,770,-539,0
-201,718,-477,0
-176,692,-387,0
-192,686,-345,0
-200,646,-348,0
-199,606,-290,0
-209,660,-288,0
-244,730,-356,0
-296,824,-381,0
-328,893,-434,0
-379,968,-512,0
-360,1032,-591,0
-336,1084,-560,0
-262,1113,-467,0
-195,946,-406,0
-188,779,-375,0
-209,729,-387,0
-238,677,-392,0
-272,647,-432,0
-320,646,-414,0
-360,702,-344,0
-429,733,-312,0
-490,823,-306,0
-512,838,-368,0
-513,866,-466,0
-503,950,-549,0
-526,1067,-588,0
-397,1066,-588,0
-231,935,-518,0
-225,776,-445,0
-188,772,-372,0
-144,804,-400,0
-140,739,-397,0
-185,713,-318,0
-214,851,-312,0
-264,904,-276,0
-230,877,-236,0
-234,1072,-177,0
-274,866,-191,0
-289,927,-125,0
-290,984,-91,0
-283,969,24,0
-230,1052,12,0
-90,1135,0,0
7,1082,60,0
72,1012,121,0
156,818,123,0
82,567,135,0
12,797,141,0
-60,924,128,0
-56,959,119,0
-72,880,137,0
-112,872,204,0
-180,945,253,0
-230,913,251,0
-276,910,205,0
-263,1085,115,0
-226,1260,38,0
-215,1254,31,0
-133,1363,-31,0
0,1306,-33,0
103,1263,-35,0
